recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
1,3) $200 - $350,305.03,1,0,Surburban,1,Phone,0,0,0.0,0
11,3) $200 - $350,294.84,1,1,Urban,0,Multichannel,0,0,0.0,1
1,2) $100 - $200,198.82,0,1,Urban,0,Web,1,0,0.0,1
1,4) $350 - $500,427.47,1,0,Surburban,1,Multichannel,0,0,0.0,1
7,2) $100 - $200,191.27,1,0,Surburban,0,Phone,1,0,0.0,0
8,1) $0 - $100,73.57,1,0,Urban,0,Phone,0,0,0.0,1
11,2) $100 - $200,130.21,0,1,Surburban,1,Web,0,0,0.0,1
7,1) $0 - $100,42.02,0,1,Urban,1,Web,0,0,0.0,0
3,"7) $1,000 +",1165.9,0,1,Urban,1,Multichannel,0,0,0.0,1
2,1) $0 - $100,30.34,1,0,Rural,0,Phone,0,0,0.0,1
1,1) $0 - $100,98.52,1,0,Surburban,0,Web,1,0,0.0,1
5,"6) $750 - $1,000",886.06,0,1,Urban,1,Web,0,0,0.0,0
10,3) $200 - $350,228.65,1,0,Rural,0,Multichannel,1,0,0.0,1
4,2) $100 - $200,105.5,0,1,Surburban,0,Web,0,0,0.0,1
6,5) $500 - $750,562.97,0,1,Urban,1,Web,1,0,0.0,1
5,4) $350 - $500,388.14,1,0,Surburban,1,Web,1,1,295.21,1
7,1) $0 - $100,74.1,1,0,Surburban,1,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,1
1,1) $0 - $100,31.06,1,0,Rural,0,Phone,0,0,0.0,0
1,4) $350 - $500,394.1,1,0,Surburban,0,Multichannel,1,0,0.0,1
3,5) $500 - $750,565.68,1,1,Surburban,1,Web,0,0,0.0,0
2,2) $100 - $200,139.79,1,0,Surburban,0,Phone,0,0,0.0,1
10,3) $200 - $350,345.4,1,0,Rural,0,Phone,1,0,0.0,0
1,3) $200 - $350,223.08,0,1,Urban,0,Phone,0,0,0.0,1
8,1) $0 - $100,47.4,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,88.37,0,1,Rural,0,Phone,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,1
4,2) $100 - $200,100.58,0,1,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,32.16,1,0,Urban,0,Phone,0,0,0.0,0
8,2) $100 - $200,155.21,0,1,Urban,0,Web,0,0,0.0,0
4,3) $200 - $350,208.23,0,1,Rural,1,Phone,0,0,0.0,0
4,3) $200 - $350,248.15,0,1,Urban,0,Phone,0,0,0.0,1
7,3) $200 - $350,260.99,1,0,Urban,1,Web,1,0,0.0,1
3,1) $0 - $100,94.75,0,1,Urban,1,Phone,0,0,0.0,0
10,3) $200 - $350,248.41,1,1,Surburban,0,Multichannel,1,1,29.99,1
10,1) $0 - $100,37.07,1,0,Surburban,0,Web,0,0,0.0,1
9,4) $350 - $500,370.33,0,1,Surburban,0,Multichannel,0,0,0.0,1
3,5) $500 - $750,533.18,1,0,Urban,1,Multichannel,0,0,0.0,1
6,5) $500 - $750,747.19,1,0,Urban,1,Multichannel,0,0,0.0,1
9,4) $350 - $500,438.33,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,93.8,0,1,Urban,1,Web,0,0,0.0,0
10,2) $100 - $200,196.42,1,0,Urban,0,Web,0,0,0.0,1
3,2) $100 - $200,165.47,1,0,Surburban,0,Phone,0,0,0.0,1
2,1) $0 - $100,82.79,0,1,Urban,1,Phone,0,0,0.0,0
1,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
4,"6) $750 - $1,000",869.59,0,1,Urban,1,Multichannel,0,0,0.0,0
3,"6) $750 - $1,000",822.84,0,1,Surburban,1,Multichannel,1,0,0.0,0
4,5) $500 - $750,558.32,0,1,Surburban,1,Web,0,0,0.0,0
6,5) $500 - $750,565.9,1,0,Surburban,1,Phone,1,0,0.0,1
4,1) $0 - $100,68.43,1,0,Urban,0,Web,0,0,0.0,0
4,5) $500 - $750,535.39,1,0,Rural,1,Multichannel,0,0,0.0,1
5,4) $350 - $500,353.65,1,0,Urban,0,Web,0,0,0.0,0
6,3) $200 - $350,217.69,1,1,Surburban,1,Phone,1,0,0.0,0
2,3) $200 - $350,290.76,1,0,Surburban,0,Multichannel,0,0,0.0,1
1,1) $0 - $100,90.17,1,0,Surburban,0,Web,0,0,0.0,0
1,3) $200 - $350,272.85,1,1,Surburban,0,Web,1,0,0.0,1
2,2) $100 - $200,116.07,0,1,Surburban,0,Web,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
6,2) $100 - $200,123.7,1,0,Surburban,0,Web,0,0,0.0,1
10,1) $0 - $100,79.4,0,1,Surburban,1,Web,0,0,0.0,0
2,3) $200 - $350,258.63,1,0,Urban,1,Multichannel,0,0,0.0,0
11,1) $0 - $100,37.2,0,1,Urban,0,Web,0,0,0.0,1
1,5) $500 - $750,527.54,1,1,Urban,1,Multichannel,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,1
4,3) $200 - $350,206.09,1,0,Urban,1,Web,0,0,0.0,0
2,4) $350 - $500,482.45,0,1,Surburban,0,Web,1,0,0.0,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
1,2) $100 - $200,166.08,1,0,Urban,0,Phone,0,0,0.0,1
1,1) $0 - $100,71.38,1,0,Surburban,1,Web,0,0,0.0,0
8,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Rural,0,Web,1,0,0.0,0
1,5) $500 - $750,541.27,1,0,Urban,1,Web,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Rural,0,Phone,1,0,0.0,0
1,4) $350 - $500,434.32,0,1,Rural,0,Web,0,0,0.0,0
8,1) $0 - $100,67.21,0,1,Urban,0,Web,1,0,0.0,0
2,5) $500 - $750,657.55,1,0,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,80.6,1,0,Urban,1,Web,0,0,0.0,1
3,3) $200 - $350,284.41,0,1,Urban,1,Phone,1,0,0.0,1
3,5) $500 - $750,604.86,1,1,Surburban,1,Multichannel,0,0,0.0,1
7,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0,0.0,1
6,1) $0 - $100,90.9,1,0,Rural,0,Phone,0,0,0.0,1
7,1) $0 - $100,42.11,1,0,Urban,0,Web,0,0,0.0,0
4,2) $100 - $200,110.92,1,0,Urban,1,Phone,0,0,0.0,1
6,1) $0 - $100,30.5,0,1,Urban,1,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
3,4) $350 - $500,404.72,1,0,Surburban,0,Phone,1,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
4,3) $200 - $350,222.37,1,0,Urban,1,Phone,0,0,0.0,0
11,2) $100 - $200,114.49,1,0,Surburban,1,Phone,0,0,0.0,1
4,5) $500 - $750,666.68,1,1,Surburban,1,Phone,1,0,0.0,1
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,32.27,0,1,Urban,0,Phone,1,0,0.0,0
2,2) $100 - $200,155.85,1,0,Surburban,1,Phone,0,0,0.0,0
3,2) $100 - $200,123.57,0,1,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,60.38,1,0,Surburban,0,Web,1,0,0.0,0
1,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
3,1) $0 - $100,40.05,1,0,Rural,0,Phone,0,0,0.0,1
7,2) $100 - $200,143.84,0,1,Surburban,0,Phone,1,0,0.0,0
2,3) $200 - $350,288.99,1,0,Rural,1,Web,0,0,0.0,0
4,1) $0 - $100,88.96,0,1,Surburban,1,Web,0,0,0.0,1
7,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
9,2) $100 - $200,112.28,1,0,Urban,1,Phone,0,0,0.0,0
2,2) $100 - $200,105.18,1,0,Urban,1,Web,0,0,0.0,0
2,2) $100 - $200,184.92,0,1,Surburban,1,Phone,1,0,0.0,1
4,5) $500 - $750,731.16,1,0,Surburban,1,Multichannel,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
6,3) $200 - $350,213.57,1,0,Surburban,1,Web,1,0,0.0,1
3,"7) $1,000 +",1372.66,1,0,Surburban,1,Phone,0,0,0.0,0
5,2) $100 - $200,133.49,1,0,Urban,0,Phone,0,0,0.0,0
4,4) $350 - $500,375.67,1,0,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,258.26,1,1,Surburban,0,Web,0,0,0.0,1
2,4) $350 - $500,353.02,1,0,Urban,1,Web,1,0,0.0,0
9,4) $350 - $500,435.37,1,1,Surburban,1,Web,0,0,0.0,1
9,3) $200 - $350,212.31,1,1,Rural,1,Web,0,0,0.0,0
8,3) $200 - $350,217.73,1,0,Rural,1,Phone,0,0,0.0,1
4,5) $500 - $750,676.6,1,0,Surburban,1,Multichannel,0,0,0.0,0
7,3) $200 - $350,336.24,1,1,Surburban,1,Web,0,0,0.0,1
7,2) $100 - $200,108.36,1,0,Surburban,1,Web,0,0,0.0,0
3,3) $200 - $350,233.5,1,0,Surburban,0,Multichannel,0,0,0.0,1
5,4) $350 - $500,411.75,0,1,Surburban,1,Web,0,0,0.0,0
7,3) $200 - $350,280.77,0,1,Surburban,1,Web,0,0,0.0,1
11,2) $100 - $200,197.88,0,1,Urban,1,Phone,0,0,0.0,0
4,2) $100 - $200,159.11,1,0,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,87.37,1,0,Urban,1,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
7,1) $0 - $100,81.86,0,1,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,50.64,1,0,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,76.57,1,0,Surburban,0,Phone,0,0,0.0,1
3,3) $200 - $350,328.04,0,1,Surburban,1,Web,0,0,0.0,1
2,2) $100 - $200,118.01,1,0,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
12,1) $0 - $100,81.06,1,0,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,36.48,0,1,Urban,0,Web,0,0,0.0,0
2,1) $0 - $100,58.64,0,1,Surburban,0,Web,1,0,0.0,1
9,4) $350 - $500,476.26,1,0,Surburban,0,Multichannel,0,0,0.0,0
1,4) $350 - $500,441.89,1,0,Urban,0,Multichannel,0,0,0.0,1
3,1) $0 - $100,53.28,1,0,Urban,0,Phone,0,0,0.0,0
1,"6) $750 - $1,000",870.02,0,1,Surburban,1,Phone,1,1,29.99,1
10,1) $0 - $100,74.66,0,1,Surburban,1,Web,0,0,0.0,0
2,5) $500 - $750,630.49,1,0,Urban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
4,3) $200 - $350,201.53,0,1,Surburban,1,Multichannel,0,0,0.0,1
6,1) $0 - $100,61.35,1,0,Surburban,1,Web,0,0,0.0,0
8,1) $0 - $100,50.55,0,1,Urban,0,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,1
8,2) $100 - $200,138.15,0,1,Surburban,1,Phone,0,0,0.0,0
10,3) $200 - $350,204.13,1,1,Surburban,0,Phone,0,0,0.0,0
5,5) $500 - $750,682.87,1,0,Surburban,1,Phone,0,0,0.0,0
11,4) $350 - $500,417.16,0,1,Rural,0,Phone,0,0,0.0,1
6,2) $100 - $200,103.91,1,0,Surburban,1,Web,1,0,0.0,0
2,"7) $1,000 +",1343.18,1,1,Rural,1,Phone,0,0,0.0,1
9,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
9,2) $100 - $200,116.76,0,1,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
4,2) $100 - $200,143.89,1,0,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,66.94,0,1,Rural,1,Web,0,0,0.0,1
5,1) $0 - $100,87.49,0,1,Urban,0,Web,1,0,0.0,0
1,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
7,2) $100 - $200,112.47,0,1,Urban,1,Web,0,0,0.0,0
1,5) $500 - $750,713.31,0,1,Urban,1,Web,0,0,0.0,1
2,1) $0 - $100,98.12,0,1,Urban,0,Web,0,0,0.0,1
1,"7) $1,000 +",1283.93,1,1,Urban,1,Web,0,0,0.0,0
2,5) $500 - $750,507.8,1,0,Urban,1,Multichannel,1,0,0.0,0
1,1) $0 - $100,87.02,1,0,Rural,0,Web,0,0,0.0,0
7,1) $0 - $100,90.48,0,1,Urban,1,Web,0,0,0.0,1
4,3) $200 - $350,242.19,1,0,Urban,0,Web,0,0,0.0,0
11,1) $0 - $100,73.29,0,1,Surburban,0,Web,1,0,0.0,0
8,2) $100 - $200,143.42,0,1,Surburban,0,Phone,0,0,0.0,0
10,1) $0 - $100,78.83,1,0,Urban,0,Web,0,0,0.0,1
1,"7) $1,000 +",1072.86,1,1,Surburban,1,Multichannel,0,0,0.0,1
1,2) $100 - $200,155.17,0,1,Surburban,1,Phone,0,0,0.0,1
12,2) $100 - $200,128.16,0,1,Urban,0,Phone,0,0,0.0,0
3,1) $0 - $100,51.27,1,0,Urban,0,Web,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
12,2) $100 - $200,111.65,0,1,Surburban,0,Web,0,0,0.0,0
9,1) $0 - $100,66.76,1,0,Rural,0,Phone,0,0,0.0,1
6,"7) $1,000 +",1001.28,1,0,Rural,1,Web,1,0,0.0,1
8,4) $350 - $500,357.39,0,1,Urban,1,Web,1,0,0.0,1
11,2) $100 - $200,114.86,0,1,Surburban,0,Web,0,0,0.0,1
6,3) $200 - $350,247.23,1,0,Surburban,1,Web,0,0,0.0,0
7,1) $0 - $100,89.05,1,0,Surburban,0,Phone,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,42.89,0,1,Surburban,0,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
5,1) $0 - $100,52.19,0,1,Surburban,1,Phone,0,0,0.0,1
3,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
7,1) $0 - $100,61.69,1,0,Urban,1,Web,0,0,0.0,1
5,2) $100 - $200,151.85,0,1,Urban,0,Web,0,0,0.0,0
12,4) $350 - $500,410.06,1,0,Urban,0,Phone,1,0,0.0,1
12,1) $0 - $100,63.73,0,1,Rural,0,Phone,0,0,0.0,1
2,1) $0 - $100,70.48,0,1,Urban,1,Phone,0,0,0.0,1
5,3) $200 - $350,245.06,0,1,Rural,1,Web,0,0,0.0,1
6,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
10,2) $100 - $200,119.95,0,1,Urban,0,Web,0,0,0.0,0
2,1) $0 - $100,63.91,0,1,Rural,1,Phone,0,0,0.0,0
8,1) $0 - $100,40.18,1,0,Urban,1,Web,0,0,0.0,0
11,2) $100 - $200,177.81,1,0,Surburban,1,Web,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,54.09,1,0,Urban,0,Phone,0,0,0.0,1
9,1) $0 - $100,55.13,1,0,Urban,0,Web,0,0,0.0,1
1,3) $200 - $350,313.56,1,0,Urban,1,Phone,1,0,0.0,1
1,1) $0 - $100,55.64,0,1,Urban,0,Phone,0,0,0.0,1
7,3) $200 - $350,288.91,0,1,Surburban,1,Multichannel,0,0,0.0,0
1,2) $100 - $200,154.25,1,0,Surburban,0,Web,0,0,0.0,1
2,3) $200 - $350,201.56,0,1,Urban,0,Multichannel,0,0,0.0,1
6,4) $350 - $500,466.82,1,1,Rural,1,Multichannel,0,0,0.0,1
4,2) $100 - $200,123.15,1,0,Urban,1,Web,0,0,0.0,0
10,2) $100 - $200,195.93,1,0,Urban,0,Phone,0,0,0.0,1
9,2) $100 - $200,139.46,1,0,Surburban,1,Web,0,0,0.0,0
2,4) $350 - $500,468.52,1,0,Urban,0,Multichannel,0,0,0.0,1
9,3) $200 - $350,233.51,0,1,Surburban,0,Phone,0,0,0.0,0
9,1) $0 - $100,71.72,1,0,Urban,0,Phone,1,0,0.0,0
3,2) $100 - $200,195.41,0,1,Urban,0,Phone,0,0,0.0,1
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
2,3) $200 - $350,323.68,0,1,Surburban,0,Web,0,0,0.0,1
11,2) $100 - $200,165.84,1,0,Rural,0,Phone,0,0,0.0,1
11,1) $0 - $100,44.2,0,1,Urban,0,Phone,0,0,0.0,0
9,4) $350 - $500,378.89,0,1,Urban,0,Web,0,0,0.0,0
2,5) $500 - $750,650.29,1,1,Urban,1,Multichannel,0,0,0.0,0
9,3) $200 - $350,206.65,1,1,Urban,0,Multichannel,0,0,0.0,0
2,"6) $750 - $1,000",801.67,1,1,Surburban,1,Multichannel,1,0,0.0,1
5,2) $100 - $200,133.68,1,0,Rural,1,Phone,0,0,0.0,1
10,3) $200 - $350,333.26,1,1,Urban,0,Multichannel,0,0,0.0,0
2,"7) $1,000 +",1291.85,1,1,Urban,1,Web,0,0,0.0,0
6,1) $0 - $100,98.14,0,1,Surburban,0,Web,0,0,0.0,0
4,1) $0 - $100,36.19,1,0,Surburban,0,Web,0,0,0.0,0
3,3) $200 - $350,235.26,1,0,Urban,0,Web,0,0,0.0,0
5,1) $0 - $100,98.46,0,1,Rural,0,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,248.46,0,1,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,69.23,0,1,Urban,0,Phone,0,0,0.0,1
3,2) $100 - $200,127.99,0,1,Surburban,0,Web,1,0,0.0,1
2,1) $0 - $100,73.07,0,1,Surburban,1,Web,0,0,0.0,0
12,1) $0 - $100,67.24,0,1,Urban,0,Phone,0,0,0.0,1
10,1) $0 - $100,93.6,0,1,Surburban,1,Web,1,0,0.0,0
1,1) $0 - $100,44.14,1,0,Surburban,0,Web,1,0,0.0,1
10,2) $100 - $200,145.55,0,1,Urban,1,Phone,0,0,0.0,0
7,3) $200 - $350,288.04,1,0,Surburban,0,Web,0,0,0.0,0
1,2) $100 - $200,116.22,0,1,Rural,1,Web,1,0,0.0,1
9,2) $100 - $200,151.67,1,0,Surburban,1,Web,0,0,0.0,1
9,4) $350 - $500,374.59,1,0,Surburban,0,Phone,0,0,0.0,0
7,4) $350 - $500,444.21,1,0,Surburban,0,Phone,1,0,0.0,1
11,2) $100 - $200,120.47,1,0,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,59.15,1,0,Urban,0,Phone,0,0,0.0,0
6,3) $200 - $350,208.64,0,1,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,285.55,1,0,Urban,0,Web,0,0,0.0,0
12,3) $200 - $350,215.12,1,1,Urban,0,Phone,1,0,0.0,1
1,2) $100 - $200,189.33,1,0,Urban,0,Phone,0,0,0.0,1
4,1) $0 - $100,98.95,1,0,Urban,1,Web,0,0,0.0,0
6,3) $200 - $350,307.01,1,0,Urban,0,Phone,0,0,0.0,0
2,5) $500 - $750,618.6,1,1,Surburban,1,Phone,0,0,0.0,0
2,1) $0 - $100,88.97,0,1,Surburban,1,Phone,0,0,0.0,1
6,1) $0 - $100,59.66,0,1,Urban,1,Web,0,0,0.0,0
10,"6) $750 - $1,000",887.06,1,0,Surburban,1,Multichannel,0,0,0.0,1
10,2) $100 - $200,147.95,1,0,Urban,1,Phone,0,0,0.0,0
1,2) $100 - $200,194.72,1,0,Rural,1,Web,1,0,0.0,0
9,3) $200 - $350,265.4,1,0,Surburban,0,Web,1,0,0.0,1
2,2) $100 - $200,110.58,1,0,Urban,1,Phone,0,0,0.0,1
2,5) $500 - $750,584.53,0,1,Urban,1,Phone,0,0,0.0,0
1,3) $200 - $350,287.4,1,0,Surburban,1,Web,0,0,0.0,0
3,5) $500 - $750,534.08,1,0,Urban,1,Phone,0,0,0.0,1
5,1) $0 - $100,70.8,0,1,Surburban,0,Phone,0,0,0.0,1
1,1) $0 - $100,44.33,1,0,Surburban,0,Web,1,0,0.0,1
7,2) $100 - $200,188.94,1,0,Surburban,1,Web,0,0,0.0,1
2,5) $500 - $750,728.66,1,1,Surburban,1,Web,1,0,0.0,0
10,1) $0 - $100,86.74,1,0,Urban,0,Phone,0,0,0.0,0
5,3) $200 - $350,299.16,0,1,Surburban,0,Web,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
1,2) $100 - $200,188.19,1,0,Surburban,1,Web,0,0,0.0,1
9,2) $100 - $200,152.81,1,0,Urban,1,Web,0,0,0.0,0
11,1) $0 - $100,51.82,0,1,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0,0.0,0
10,3) $200 - $350,230.04,1,1,Rural,1,Multichannel,0,0,0.0,1
4,1) $0 - $100,92.57,0,1,Urban,0,Phone,0,0,0.0,1
6,3) $200 - $350,236.88,0,1,Surburban,1,Phone,0,0,0.0,0
3,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
2,"6) $750 - $1,000",845.16,1,0,Surburban,1,Phone,1,0,0.0,0
2,"7) $1,000 +",1403.78,1,1,Urban,1,Multichannel,1,0,0.0,0
1,4) $350 - $500,460.16,1,0,Urban,0,Web,0,0,0.0,0
3,4) $350 - $500,419.69,0,1,Urban,0,Multichannel,0,0,0.0,1
1,3) $200 - $350,258.48,1,0,Rural,0,Phone,0,0,0.0,0
3,2) $100 - $200,179.45,0,1,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
3,"6) $750 - $1,000",767.26,1,1,Surburban,1,Phone,0,0,0.0,0
9,2) $100 - $200,108.15,0,1,Rural,0,Phone,0,0,0.0,0
2,2) $100 - $200,197.12,0,1,Surburban,1,Web,1,0,0.0,1
11,3) $200 - $350,204.34,0,1,Surburban,1,Web,0,0,0.0,0
3,4) $350 - $500,436.7,0,1,Surburban,1,Web,0,0,0.0,1
6,4) $350 - $500,431.13,0,1,Surburban,0,Multichannel,0,0,0.0,1
10,1) $0 - $100,50.52,0,1,Urban,1,Web,0,0,0.0,0
3,1) $0 - $100,80.68,0,1,Rural,0,Phone,0,0,0.0,1
7,1) $0 - $100,89.62,1,0,Urban,1,Web,0,0,0.0,1
6,4) $350 - $500,447.02,0,1,Urban,0,Web,1,0,0.0,0
5,3) $200 - $350,225.3,0,1,Urban,0,Multichannel,0,0,0.0,0
10,2) $100 - $200,171.19,0,1,Surburban,0,Web,0,0,0.0,1
2,4) $350 - $500,435.02,1,0,Surburban,0,Multichannel,0,0,0.0,1
2,1) $0 - $100,29.99,1,0,Urban,1,Web,1,0,0.0,0
2,1) $0 - $100,38.4,1,0,Urban,1,Phone,0,0,0.0,1
10,2) $100 - $200,156.65,1,0,Urban,1,Web,0,0,0.0,0
5,3) $200 - $350,247.1,1,0,Surburban,0,Multichannel,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
9,2) $100 - $200,183.13,1,0,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,60.2,0,1,Rural,0,Phone,0,0,0.0,0
12,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
6,3) $200 - $350,289.13,1,0,Rural,0,Phone,0,0,0.0,1
5,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,0,1,Rural,0,Web,0,0,0.0,0
3,2) $100 - $200,157.2,0,1,Surburban,0,Phone,0,0,0.0,1
4,"7) $1,000 +",1586.58,1,1,Urban,1,Phone,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
6,3) $200 - $350,219.87,1,0,Surburban,0,Phone,1,0,0.0,0
12,1) $0 - $100,32.84,1,0,Surburban,0,Web,0,0,0.0,0
3,"6) $750 - $1,000",969.44,0,1,Surburban,1,Multichannel,0,0,0.0,0
12,1) $0 - $100,29.99,1,0,Surburban,0,Web,1,0,0.0,1
2,1) $0 - $100,30.17,0,1,Surburban,1,Phone,0,0,0.0,0
7,4) $350 - $500,406.54,1,0,Surburban,0,Phone,0,0,0.0,0
2,5) $500 - $750,555.43,1,0,Rural,1,Multichannel,0,0,0.0,1
9,1) $0 - $100,88.34,1,0,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,119.21,0,1,Surburban,1,Phone,0,0,0.0,0
4,1) $0 - $100,75.41,1,0,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,177.79,1,0,Rural,0,Phone,0,0,0.0,0
1,2) $100 - $200,170.56,0,1,Surburban,1,Web,0,0,0.0,1
5,2) $100 - $200,153.72,1,0,Rural,1,Phone,0,0,0.0,1
10,1) $0 - $100,29.99,0,1,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,93.53,1,0,Surburban,0,Web,1,0,0.0,1
10,4) $350 - $500,403.62,1,0,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,229.07,1,0,Surburban,0,Web,0,0,0.0,1
2,4) $350 - $500,435.45,1,1,Urban,0,Multichannel,1,0,0.0,0
6,2) $100 - $200,135.1,1,0,Surburban,1,Phone,1,0,0.0,1
10,1) $0 - $100,71.08,1,0,Surburban,1,Web,0,0,0.0,0
10,5) $500 - $750,584.35,0,1,Surburban,1,Phone,0,0,0.0,0
5,4) $350 - $500,416.72,0,1,Urban,0,Multichannel,0,0,0.0,1
2,4) $350 - $500,458.41,0,1,Surburban,0,Multichannel,0,0,0.0,1
2,3) $200 - $350,210.85,1,0,Surburban,0,Phone,0,0,0.0,1
6,3) $200 - $350,261.46,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,89.74,0,1,Urban,1,Phone,0,0,0.0,0
10,3) $200 - $350,226.18,1,0,Surburban,1,Multichannel,0,0,0.0,1
5,3) $200 - $350,338.42,0,1,Rural,0,Multichannel,0,0,0.0,1
7,2) $100 - $200,115.99,1,0,Surburban,0,Web,0,0,0.0,0
11,1) $0 - $100,47.83,1,0,Surburban,0,Web,0,0,0.0,0
5,4) $350 - $500,456.52,1,1,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,245.99,0,1,Surburban,1,Web,0,0,0.0,1
7,3) $200 - $350,220.12,0,1,Urban,1,Phone,0,0,0.0,1
7,2) $100 - $200,196.55,1,0,Urban,0,Phone,0,0,0.0,1
3,4) $350 - $500,413.0,0,1,Surburban,0,Web,0,0,0.0,0
2,2) $100 - $200,123.11,1,0,Urban,1,Web,0,0,0.0,1
10,5) $500 - $750,564.62,1,0,Rural,1,Multichannel,1,0,0.0,1
3,2) $100 - $200,143.17,0,1,Urban,1,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
2,1) $0 - $100,33.97,1,0,Surburban,1,Phone,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Rural,1,Phone,0,0,0.0,0
9,3) $200 - $350,261.28,1,0,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0,0.0,0
